Year,Data
2000-01-01,3.915430
2001-01-01,9.620774
2002-01-01,12.620554
2003-01-01,7.224359
2004-01-01,4.864173
2005-01-01,5.678942
2006-01-01,8.129764
2007-01-01,9.492204
2008-01-01,5.309365
2009-01-01,4.664849
2010-01-01,5.801184
2011-01-01,4.929855
2012-01-01,2.826082
2013-01-01,3.374494
2014-01-01,12.170189
2015-01-01,6.508384
2016-01-01,7.760189
