Data,Year
11.700531294308055,1977-06-15
11.700495988004684,1977-06-20
11.700460708446052,1977-06-23
11.700425455629585,1977-07-16
11.70039022955271,1977-08-04
11.700355030212853,1977-08-19
11.700319857607441,1977-08-24
11.700284711733904,1977-09-17
11.700249592589666,1977-09-23
11.700214500172153,1977-09-24
11.700179434478796,1977-10-26
11.70014439550702,1977-11-05
11.700109383254254,1977-12-02
11.700074397717922,1977-12-06
11.700039438895452,1977-12-10
11.700004506784271,1977-12-11
11.699969601381806,1977-12-22
11.699934722685486,1977-12-23
11.699899870692734,1978-02-07
11.699865045400982,1978-02-09
11.699830246807654,1978-02-14
11.699795474910177,1978-02-15
11.699760729705979,1978-03-02
11.699726011192487,1978-03-05
11.699691319367128,1978-03-12
11.69965665422733,1978-03-18
11.699622015770517,1978-03-30
11.699587403994117,1978-04-01
11.69955281889556,1978-04-09
11.69951826047227,1978-04-11
11.699483728721678,1978-05-02
11.699449223641205,1978-05-04
11.699414745228284,1978-05-12
11.699380293480337,1978-05-15
11.699345868394794,1978-05-28
11.69931146996908,1978-06-15
11.699277098200627,1978-06-18
11.699242753086855,1978-06-24
11.699208434625197,1978-06-26
11.699174142813076,1978-07-09
11.699139877647921,1978-07-19
11.69910563912716,1978-08-06
11.699071427248217,1978-09-05
11.699037242008522,1978-09-07
11.6990030834055,1978-09-16
11.69896895143658,1978-09-18
11.698934846099187,1978-09-23
11.69890076739075,1978-10-20
11.698866715308695,1978-11-01
11.698832689850448,1978-11-03
11.698798691013438,1978-11-11
11.698764718795092,1978-11-25
11.698730773192835,1978-11-29
11.698696854204096,1979-01-02
11.698662961826303,1979-01-12
11.698629096056878,1979-01-24
11.698595256893254,1979-02-12
11.698561444332855,1979-02-15
11.69852765837311,1979-03-11
11.698493899011442,1979-03-15
11.698460166245283,1979-04-04
11.698426460072056,1979-05-23
11.698392780489192,1979-06-13
11.698359127494113,1979-06-25
11.698325501084252,1979-07-12
11.698291901257031,1979-07-29
11.69825832800988,1979-08-14
11.698224781340224,1979-08-24
11.698191261245492,1979-08-25
11.69815776772311,1979-08-29
11.698124300770505,1979-09-05
11.698090860385106,1979-09-17
11.698057446564338,1979-09-29
11.698024059305627,1979-10-04
11.697990698606402,1979-10-18
11.69795736446409,1979-10-20
11.697924056876117,1979-10-29
11.69789077583991,1979-11-30
11.697857521352898,1979-12-01
11.697824293412507,1979-12-09
11.697791092016162,1979-12-19
11.697757917161294,1979-12-21
11.697724768845328,1980-01-18
11.697691647065689,1980-03-12
11.697658551819806,1980-03-23
11.697625483105108,1980-04-06
11.697592440919019,1980-05-07
11.697559425258968,1980-05-16
11.69752643612238,1980-05-24
11.697493473506684,1980-05-25
11.697460537409306,1980-05-26
11.697427627827674,1980-06-01
11.697394744759213,1980-06-17
11.697361888201353,1980-07-15
11.697329058151519,1980-07-24
11.697296254607139,1980-07-28
11.69726347756564,1980-07-31
11.697230727024447,1980-08-13
11.69719800298099,1980-08-29
11.697165305432694,1980-10-10
11.697132634376988,1980-10-26
11.697099989811298,1980-10-30
11.69706737173305,1980-11-29
11.697034780139672,1980-12-13
11.697002215028593,1980-12-17
11.696969676397236,1980-12-18
11.696937164243032,1980-12-22
11.696904678563405,1980-12-31
11.696872219355782,1981-01-02
11.696839786617593,1981-01-22
11.696807380346264,1981-01-23
11.69677500053922,1981-02-02
11.69674264719389,1981-02-17
11.696710320307702,1981-02-24
11.69667801987808,1981-03-19
11.696645745902453,1981-03-31
11.696613498378248,1981-04-03
11.696581277302892,1981-04-08
11.69654908267381,1981-04-29
11.696516914488432,1981-05-03
11.696484772744185,1981-06-10
11.696452657438494,1981-06-15
11.696420568568787,1981-06-18
11.696388506132491,1981-06-23
11.696356470127034,1981-07-05
11.696324460549842,1981-07-09
11.696292477398341,1981-08-04
11.696260520669961,1981-08-08
11.696228590362127,1981-08-16
11.696196686472266,1981-08-25
11.696164808997805,1981-09-07
11.696132957936172,1981-09-25
11.696101133284794,1981-10-08
11.696069335041097,1981-10-11
11.696037563202509,1981-11-03
11.696005817766457,1981-11-21
11.695974098730368,1981-11-30
11.695942406091667,1981-12-08
11.695910739847784,1981-12-11
11.695879099996146,1981-12-12
11.695847486534177,1981-12-29
11.695815899459308,1981-12-30
11.695784338768963,1982-01-21
11.69575280446057,1982-02-17
11.695721296531557,1982-02-25
11.69568981497935,1982-02-26
11.695658359801376,1982-03-01
11.695626930995063,1982-03-06
11.695595528557837,1982-03-09
11.695564152487126,1982-03-20
11.695532802780356,1982-03-25
11.695501479434954,1982-04-18
11.695470182448348,1982-06-11
11.695438911817964,1982-06-14
11.695407667541232,1982-06-29
11.695376449615576,1982-06-30
11.695345258038422,1982-07-11
11.695314092807202,1982-07-12
11.695282953919337,1982-07-17
11.695251841372258,1982-08-01
11.695220755163392,1982-08-02
11.695189695290164,1982-08-04
11.695158661750003,1982-08-20
11.695127654540334,1982-08-21
11.695096673658586,1982-08-25
11.695065719102187,1982-08-31
11.69503479086856,1982-09-06
11.695003888955135,1982-09-07
11.69497301335934,1982-09-12
11.694942164078599,1982-10-14
11.694911341110341,1982-10-20
11.694880544451992,1982-10-26
11.69484977410098,1982-11-02
11.694819030054733,1982-12-14
11.694788312310676,1982-12-18
11.694757620866236,1982-12-21
11.694726955718842,1982-12-27
11.694696316865919,1983-01-08
11.694665704304896,1983-01-21
11.694635118033199,1983-01-24
11.694604558048255,1983-02-07
11.69457402434749,1983-02-11
11.694543516928332,1983-02-18
11.69451303578821,1983-03-10
11.69448258092455,1983-03-17
11.694452152334778,1983-04-04
11.69442175001632,1983-04-24
11.694391373966605,1983-05-10
11.69436102418306,1983-05-18
11.69433070066311,1983-06-03
11.694300403404187,1983-06-05
11.694270132403712,1983-06-08
11.694239887659116,1983-06-10
11.694209669167824,1983-06-24
11.694179476927264,1983-06-28
11.694149310934863,1983-06-30
11.694119171188047,1983-07-08
11.694089057684247,1983-07-28
11.694058970420885,1983-08-03
11.69402890939539,1983-08-06
11.693998874605189,1983-08-16
11.69396886604771,1983-08-18
11.69393888372038,1983-09-14
11.693908927620624,1983-09-22
11.693878997745871,1983-10-08
11.693849094093547,1983-10-19
11.69381921666108,1983-11-14
11.693789365445896,1983-11-21
11.693759540445424,1983-12-14
11.693729741657087,1983-12-25
11.693699969078317,1984-01-07
11.693670222706539,1984-02-01
11.693640502539179,1984-02-04
11.693610808573665,1984-02-05
11.693581140807423,1984-02-10
11.693551499237882,1984-02-28
11.693521883862468,1984-03-07
11.693492294678608,1984-03-10
11.693462731683729,1984-03-27
11.693433194875258,1984-05-09
11.693403684250624,1984-06-29
11.69337419980725,1984-07-04
11.693344741542566,1984-07-08
11.693315309453999,1984-07-20
11.693285903538975,1984-08-09
11.693256523794922,1984-08-18
11.693227170219266,1984-09-17
11.693197842809436,1984-09-22
11.693168541562857,1984-10-03
11.693139266476955,1984-10-17
11.693110017549161,1984-11-01
11.693080794776899,1984-11-06
11.693051598157597,1984-11-29
11.693022427688682,1984-12-15
11.69299328336758,1984-12-26
11.69296416519172,1985-01-18
11.692935073158528,1985-01-25
11.692906007265432,1985-02-04
11.692876967509857,1985-02-08
11.692847953889231,1985-03-17
11.692818966400981,1985-03-20
11.692790005042536,1985-04-02
11.69276106981132,1985-04-20
11.692732160704763,1985-06-25
11.69270327772029,1985-07-02
11.692674420855328,1985-08-20
11.692645590107306,1985-08-31
11.692616785473648,1985-09-14
11.692588006951784,1985-09-16
11.69255925453914,1985-09-25
11.69253052823314,1985-10-30
11.692501828031217,1985-11-13
11.692473153930793,1985-12-12
11.692444505929299,1986-01-01
11.69241588402416,1986-01-18
11.692387288212801,1986-03-17
11.692358718492653,1986-03-29
11.692330174861139,1986-04-07
11.69230165731569,1986-04-12
11.692273165853733,1986-05-11
11.69224470047269,1986-05-20
11.692216261169994,1986-05-23
11.692187847943067,1986-05-25
11.692159460789341,1986-06-07
11.69213109970624,1986-06-08
11.69210276469119,1986-06-15
11.692074455741622,1986-06-22
11.69204617285496,1986-07-24
11.69201791602863,1986-08-05
11.691989685260063,1986-08-10
11.691961480546684,1986-08-18
11.69193330188592,1986-08-30
11.691905149275197,1986-09-24
11.691877022711942,1986-10-03
11.691848922193586,1986-10-08
11.691820847717551,1986-10-25
11.691792799281268,1986-11-13
11.691764776882161,1986-12-28
11.691736780517658,1987-01-01
11.691708810185187,1987-02-20
11.691680865882175,1987-03-08
11.691652947606048,1987-03-22
