Data,Year
2.961269983610615,1965-01-28
2.9612463664357227,1965-03-04
2.9612227587491287,1965-03-16
2.961199160549986,1965-03-31
2.9611755718374493,1965-04-10
2.961151992610673,1965-04-28
2.9611284228688106,1965-05-24
2.9611048626110166,1965-06-10
2.9610813118364447,1965-07-12
2.96105777054425,1965-07-14
2.961034238733586,1965-07-29
2.961010716403607,1965-08-10
2.9609872035534672,1965-08-21
2.9609637001823206,1965-09-12
2.9609402062893215,1965-09-14
2.960916721873624,1965-09-30
2.9608932469343823,1965-10-03
2.9608697814707505,1965-10-23
2.960846325481883,1965-10-24
2.9608228789669333,1965-10-27
2.9607994419250563,1965-10-29
2.9607760143554063,1965-11-03
2.9607525962571364,1965-11-09
2.9607291876294015,1965-11-13
2.960705788471356,1965-11-19
2.9606823987821533,1965-11-22
2.9606590185609485,1965-12-01
2.9606356478068947,1966-01-04
2.960612286519147,1966-01-22
2.9605889346968586,1966-01-23
2.9605655923391847,1966-02-22
2.9605422594452784,1966-02-28
2.960518936014295,1966-05-16
2.960495622045388,1966-05-17
2.9604723175377115,1966-05-19
2.9604490224904194,1966-05-31
2.9604257369026667,1966-06-05
2.960402460773607,1966-06-11
2.9603791941023947,1966-06-14
2.9603559368881838,1966-07-01
2.9603326891301283,1966-07-17
2.9603094508273826,1966-08-11
2.9602862219791013,1966-08-13
2.9602630025844374,1966-08-21
2.960239792642546,1966-08-27
2.9602165921525807,1966-08-31
2.9601934011136963,1966-09-06
2.9601702195250463,1966-09-28
2.9601470473857856,1966-10-01
2.9601238846950677,1966-10-22
2.9601007314520467,1966-10-25
2.9600775876558774,1966-10-28
2.9600544533057134,1966-11-04
2.9600313284007087,1966-11-09
2.9600082129400183,1966-11-24
2.9599851069227956,1966-11-28
2.959962010348195,1966-12-04
2.959938923215371,1966-12-07
2.959915845523477,1967-01-01
2.959892777271668,1967-01-05
2.959869718459098,1967-01-14
2.95984666908492,1967-01-25
2.9598236291482896,1967-01-26
2.9598005986483606,1967-02-15
2.9597775775842865,1967-03-15
2.9597545659552225,1967-03-23
2.9597315637603216,1967-03-24
2.959708570998739,1967-04-17
2.9596855876696284,1967-04-18
2.959662613772144,1967-05-25
2.9596396493054398,1967-06-15
2.95961669426867,1967-06-25
2.959593748660989,1967-06-28
2.9595708124815507,1967-07-31
2.9595478857295094,1967-08-08
2.9595249684040192,1967-08-13
2.9595020605042346,1967-08-18
2.959479162029309,1967-08-23
2.9594562729783975,1967-08-29
2.959433393350653,1967-08-30
2.9594105231452312,1967-09-02
2.959387662361285,1967-09-07
2.9593648109979696,1967-09-14
2.959341969054438,1967-10-07
2.959319136529845,1967-10-09
2.9592963134233448,1967-10-25
2.9592734997340915,1967-11-03
2.9592506954612396,1967-11-18
2.9592279006039424,1967-11-19
2.9592051151613545,1967-12-01
2.9591823391326306,1967-12-07
2.9591595725169237,1967-12-22
2.9591368153133892,1968-01-10
2.9591140675211807,1968-01-27
2.959091329139452,1968-02-09
2.9590686001673574,1968-02-24
2.9590458806040516,1968-03-15
2.9590231704486887,1968-03-25
2.959000469700422,1968-04-21
2.9589777783584066,1968-05-12
2.958955096421796,1968-05-24
2.958932423889745,1968-06-08
2.958909760761407,1968-06-10
2.958887107035937,1968-06-14
2.958864462712488,1968-06-17
2.9588418277902155,1968-06-27
