Data,Year

32.83115444953704,1960
33.47074436529663,1961
34.099482540898755,1962
34.717516720977294,1963
35.32499465016614,1964
35.92206407309917,1965
36.508872734410275,1966
37.08556837873335,1967
37.65229875070227,1968
38.20921159495093,1969
38.75645465611321,1970
39.29417567882301,1971
39.8225224077142,1972
40.34164258742069,1973
40.85168396257634,1974
41.35279427781505,1975
41.8451212777707,1976
42.32881270707719,1977
42.8040163103684,1978
43.27087983227822,1979
43.72955101744053,1980
44.180177610489224,1981
44.62290735605818,1982
45.05788799878129,1983
45.485267283292444,1984
45.90519295422553,1985
46.31781275621442,1986
46.723274433893025,1987
47.121725731895225,1988
47.51331439485489,1989
47.89818816740592,1990
48.2764947941822,1991
48.64838201981762,1992
49.013997588946054,1993
49.37348924620141,1994
49.727004736217566,1995
50.0746918036284,1996
50.4166981930678,1997
50.753171649169666,1998
51.08425991656789,1999
51.410110739896325,2000
51.73087186378889,2001
52.046691032879465,2002
52.357715991801925,2003
52.66409448519017,2004
52.965974257678084,2005
53.26350305389955,2006
53.55682861848845,2007
53.84609869607869,2008
54.13146103130414,2009
54.4130633687987,2010
54.69105345319625,2011
54.96557902913066,2012
55.23678784123584,2013
55.50482763414567,2014
55.76984615249404,2015
56.03199114091483,2016
