Data,Year
2.472275582295425,1977-11-01
2.4714056975626177,1978-01-01
2.4704506113639404,1978-09-01
2.4694110034973606,1979-08-01
2.4682875537608417,1982-07-01
2.4670809419523505,1984-02-01
2.4657918478698515,1985-07-01
2.4644209513113107,1985-12-01
2.4629689320746935,1988-06-01
2.461436469957965,1988-11-01
2.4598242447590906,1989-06-01
2.458132936276036,1996-11-01
2.456363224306766,1996-12-01
2.454515788649247,1997-12-01
2.452591309101444,2001-12-01
2.4505904654613224,2003-04-01
2.448513937526847,2003-12-01
2.4463624050959845,2004-10-01
2.444136547966699,1971-07-01
2.441837045936957,1971-09-01
2.4394645788047233,1972-04-01
2.437019826367963,1972-11-01
2.4345034684246425,1974-01-01
2.4319161847727266,1975-10-01
2.4292586552101803,1979-03-01
2.42653155953497,1982-01-01
2.4237355775450613,1983-01-01
2.4208713890384175,1986-05-01
2.417939673813007,1989-01-01
2.4149411116667925,1990-05-01
2.411876382397741,1992-06-01
2.4087461658038176,1992-12-01
2.4055511416829876,1993-04-01
2.4022919898332162,1997-07-01
2.3989693900524696,1997-08-01
2.3955840221387126,1998-05-01
2.3921365658899107,1998-07-01
2.388627701104029,2001-08-01
2.3850581075790336,2001-11-01
2.381428465112889,2002-11-01
2.3777394535035623,2003-06-01
2.373991752549017,2003-07-01
2.37018604204722,2004-02-01
2.3663230017961356,1971-01-01
2.362403311593729,1971-10-01
2.3584276512379674,1971-12-01
2.3543967005268143,1974-07-01
2.3503111392582365,1976-01-01
2.3461716472301983,1977-05-01
2.341978904240666,1978-03-01
2.3377335900876046,1980-04-01
2.3334363845689796,1980-07-01
2.329087967482757,1981-10-01
2.3246890186269007,1981-11-01
2.3202402177993773,1982-05-01
2.3157422447981526,1984-08-01
2.3111957794211904,1985-01-01
2.3066015014664583,1987-01-01
2.301960090731919,1987-10-01
2.2972722270155406,1988-05-01
2.292538590115287,1993-11-01
2.2877598598291233,1994-10-01
2.282936715955017,1997-10-01
2.2780698382909312,1998-04-01
2.2731599066348323,1999-07-01
2.2682076007846854,2000-01-01
2.263213600538457,2002-12-01
2.2581785856941115,2003-11-01
2.253103236049614,1972-10-01
2.247988231402931,1974-02-01
2.2428342515520265,1976-03-01
2.237641976294867,1977-08-01
2.2324120854294183,1979-10-01
2.2271452587536444,1980-10-01
2.2218421760655116,1981-12-01
2.2165035171629857,1983-05-01
2.211129961844032,1984-03-01
2.2057221899066146,1985-03-01
2.2002808811487005,1985-08-01
2.1948067153682547,1988-01-01
2.189300372363242,1988-03-01
2.1837625319316274,1990-09-01
2.1781938738713786,1991-01-01
2.172595077980459,1992-01-01
2.1669668240568347,1992-11-01
2.161309791898471,1993-10-01
2.1556246613033334,1994-09-01
2.1499121120693867,1997-03-01
2.144172823994597,1999-08-01
2.13840747687693,2000-09-01
2.1326167505143507,2002-02-01
2.1268013247048243,2002-07-01
2.1209618792463165,2002-09-01
2.115099093936793,1971-11-01
2.1092136485742183,1973-01-01
2.103306222956558,1974-04-01
2.097377496881779,1977-03-01
2.0914281501478453,1979-11-01
2.0854588625527217,1982-03-01
2.0794703138943755,1983-10-01
2.0734631839707713,1983-12-01
2.067438152579874,1984-01-01
2.0613958995196495,1985-10-01
2.0553371045880633,1989-03-01
2.049262447583081,1989-09-01
2.0431726083026667,1989-11-01
2.0370682665447872,1990-01-01
2.030950102107408,1993-12-01
2.024818794788493,1995-11-01
2.0186750243860097,1998-09-01
2.012519470697922,1998-10-01
2.006352813522196,1999-10-01
2.000175732656796,1999-12-01
1.9939889078996897,2001-06-01
1.9877930190488406,2004-07-01
1.9815887459022141,2004-09-01
1.975376768257777,2006-04-01
1.9691577659134933,2006-08-01
1.9629324186673285,1973-04-01
1.9567014063172499,1973-05-01
1.9504654086612208,1975-08-01
1.9442251054972073,1978-04-01
1.937981176623175,1978-12-01
1.9317343018370892,1980-03-01
1.9254851609369155,1986-06-01
1.9192344337206184,1987-05-01
1.9129827999861646,1987-09-01
1.9067309395315193,1989-10-01
1.900479532154647,1990-04-01
1.8942292576535136,1991-03-01
1.8879807958260855,1991-06-01
1.8817348264703266,1991-07-01
1.8754920293842026,1991-11-01
1.8692530843656798,1993-06-01
1.8630186712127232,1994-02-01
1.8567894697232976,1994-04-01
1.8505661596953698,1995-02-01
1.8443494209269038,1995-09-01
1.8381399332158657,1996-08-01
1.83193837636022,1997-02-01
1.8257454301579341,1998-08-01
1.8195617744069716,2000-03-01
1.813388088905298,2000-06-01
1.8072250534508802,1977-01-01
1.8010733478416827,1979-02-01
1.7949336518756707,1981-03-01
1.7888066453508091,1982-10-01
1.7826930080650651,1982-12-01
1.7765934198164024,1984-06-01
1.7705085604027868,1986-09-01
1.7644391096221845,1987-07-01
1.7583857472725608,1990-02-01
1.7523491531518798,1993-05-01
1.746330007058108,1997-05-01
1.7403289887892113,1997-11-01
1.734346778143154,1999-01-01
1.7283840549179017,1999-11-01
1.722441498911421,2000-07-01
1.7165197899216762,2000-10-01
1.710619607746632,2001-09-01
1.7047416321842555,2002-03-01
1.698886543032512,2003-10-01
1.693055020089365,2004-03-01
1.6872477431527817,2006-10-01
1.6814653920207274,2007-02-01
1.6757086464911666,2008-05-01
1.6699781863620657,2008-12-01
1.6642746914313902,2009-01-01
1.6585988414971042,1971-03-01
1.6529513163571738,1972-03-01
1.6473327958095652,1973-02-01
1.6417439596522427,1973-07-01
1.6361854876831718,1974-03-01
1.6306580597003193,1975-03-01
1.6251623555016494,1975-11-01
1.6196990548851267,1976-11-01
1.6142688376487184,1979-09-01
1.60887238359039,1980-05-01
1.6035103725081057,1982-04-01
1.5981834841998301,1984-04-01
1.5928923984635308,1985-09-01
1.5876377950971723,1989-07-01
1.5824203538987196,1993-01-01
1.5772407546661387,1996-07-01
1.5720996771973943,1998-01-01
1.5669978012904524,1999-06-01
1.5619358067432796,2000-02-01
1.5569143733538384,2001-01-01
1.551934180920097,2002-05-01
1.5469959092400187,2005-05-01
1.5421002381115707,2006-02-01
1.5372478473327176,2007-12-01
1.5324394167014246,2008-07-01
1.5276756260156574,1971-05-01
1.5229571550733811,1971-08-01
1.5182846836725628,1972-05-01
1.5136588916111648,1972-07-01
1.5090804586871545,1972-08-01
1.504550064698498,1973-10-01
1.5000683894431583,1974-08-01
1.4956361127191033,1975-02-01
1.4912539143242975,1975-04-01
1.4869224740567062,1975-05-01
1.4826424717142945,1975-09-01
1.4784145870950283,1975-12-01
1.4742394999968738,1976-06-01
1.470117890217793,1976-08-01
1.466050437555756,1977-04-01
1.462037821808726,1978-05-01
1.458080722774667,1979-04-01
1.454179820251547,1979-07-01
1.4503357940373303,1980-01-01
1.4465493239299823,1980-02-01
1.442821089727468,1980-09-01
1.4391517712277533,1981-04-01
1.4355420482288035,1981-07-01
1.4319926005285837,1982-11-01
1.428504107925061,1983-02-01
1.4250772502161981,1983-03-01
1.4217127071999618,1983-08-01
1.4184111586743184,1983-09-01
1.4151732844372327,1984-05-01
1.4119997642866697,1984-09-01
1.4088912780205947,1984-10-01
1.4058485054369734,1984-11-01
1.4028721263337725,1985-05-01
1.3999628205089532,1985-06-01
1.3971212677604865,1986-03-01
1.394348147886335,1986-07-01
1.391644140684463,1986-11-01
1.3890099259528383,1986-12-01
1.3864461834894253,1987-06-01
1.3839535930921891,1989-02-01
1.3815328345590938,1989-05-01
1.379184587688108,1990-10-01
1.3769095322771963,1990-11-01
1.3747083481243207,1991-02-01
1.3725817150274517,1991-05-01
1.3705303127845523,1992-04-01
1.3685548211935865,1993-02-01
1.3666559200525208,1993-08-01
1.3648342891593221,1994-05-01
1.3630906083119547,1994-07-01
1.3614255573083835,1994-08-01
1.3598398159465748,1994-11-01
1.358334064024493,1994-12-01
1.3569089813401056,1995-03-01
1.3555652476913749,1995-06-01
1.3543035428762678,1995-07-01
1.3531245466927513,1995-10-01
1.3520289389387876,1995-12-01
1.3510173994123453,1996-02-01
1.3500906079113884,1996-05-01
1.3492492442338808,1996-09-01
1.348493988177792,1996-10-01
1.3478255195410833,1997-01-01
1.3472445181217219,1997-04-01
1.3467516637176726,1997-06-01
1.3463476361269024,1997-09-01
1.3460331151473743,1998-02-01
1.345808780577056,1998-03-01
1.3456753122139105,1998-11-01
1.3456333898559072,1999-02-01
1.3456836933010075,1999-03-01
1.3458269023471765,1999-04-01
1.346063696792383,2000-04-01
1.3463947564345917,2000-05-01
1.3468207610717642,2000-08-01
1.3473423905018715,2000-12-01
1.3479603245228764,2001-02-01
1.3486752429327424,2001-03-01
1.3494878255294382,2001-05-01
1.3503987521109277,2001-07-01
1.3514087024751762,2001-10-01
1.3525183564201477,2002-01-01
1.3537283937438107,2002-04-01
1.3550394942441304,2002-06-01
1.3564523377190678,2002-10-01
1.3579676039665944,2003-01-01
1.3595859727846726,2003-02-01
1.361308123971265,2003-03-01
1.3631347373243425,2003-05-01
1.3650664926418679,2003-08-01
1.3671040697218064,2003-09-01
1.3692481483621237,2004-01-01
1.3714994083607852,2004-04-01
1.3738585295157575,2004-05-01
1.3763261916250018,2004-08-01
1.3789030744864894,2004-12-01
1.3815898578981813,2005-01-01
1.384387221658046,2005-02-01
1.3872958455640456,2005-03-01
1.3903164094141487,2005-04-01
1.3934495930063193,2005-06-01
1.3966960761385212,2005-07-01
1.4000565386087243,2005-08-01
1.4035316602148897,2005-09-01
1.4071221207549827,2005-10-01
1.410828600026973,2005-11-01
1.4146517778288235,2005-12-01
1.4185923339584976,2006-01-01
1.4226509482139627,2006-03-01
1.4268283003931852,2006-05-01
1.4311250702941296,2006-06-01
1.435541937714761,2006-07-01
1.4400795824530448,2006-09-01
1.4447386843069463,2006-11-01
1.4495199230744311,2006-12-01
1.4544239785534647,2007-01-01
1.459451530542014,2007-04-01
1.4646032588380427,2007-05-01
1.4698798432395133,2007-06-01
1.4752819635443972,2007-07-01
1.4808102995506587,2007-08-01
1.4864655310562567,2007-09-01
1.4922483378591658,2007-10-01
1.4981593997573455,2007-11-01
1.5041993965487626,2008-01-01
1.5103690080313825,2008-02-01
1.5166689140031726,2008-03-01
1.523099794262096,2008-04-01
1.5296623286061155,2008-06-01
1.5363571968332028,2008-08-01
1.54318507874132,2008-09-01
1.5501466541284326,2008-10-01
1.5572426027925041,2008-11-01
1.5644736045315055,2009-02-01
1.5718403391433966,2009-03-01
1.5793434864261449,2009-04-01
1.5869837261777155,2009-05-01
1.5947617381960757,2009-06-01
1.6026782022791877,2009-07-01
1.6107337982250198,2009-08-01
1.6189292058315363,2009-09-01
1.6272651048967022,2009-10-01
1.6357421752184813,2009-11-01
1.6443610965948434,2009-12-01
1.6531225488237513,2010-02-01
1.6620272117031678,2010-03-01
1.6710757650310637,2010-04-01
1.6802688886054022,2010-05-01
1.6896072622241476,2010-06-01
1.699091565685265,2010-07-01
1.7087224787867223,2010-08-01
1.7185006813264816,2010-09-01
1.7284268531025118,2010-10-01
1.7385016739127774,2010-11-01
1.748725823555243,2010-12-01
1.7590999818278714,2011-01-01
1.7696248285286331,2011-02-01
1.7803010434554922,2011-03-01
1.7911293064064118,2011-04-01
1.8021102971793577,2011-05-01
1.8132446955722978,2011-06-01
1.8245331813831958,2011-07-01
1.8359764344100153,2011-08-01
1.8475751344507263,2011-09-01
1.8593299613032914,2011-10-01
1.8712415947656753,2011-11-01
1.883310714635844,2011-12-01
